,hour,outflow,Inflow,freq,count,weekday,workingday,weathersit,temp,hum,windspeed
381,21,0,0,0,17,1.0,1.0,1.0,0.52,0.59,0.3284
382,22,0,0,0,17,1.0,1.0,1.0,0.5,0.59,0.2836
383,23,0,0,0,17,1.0,1.0,1.0,0.46,0.63,0.2239
384,0,0,0,0,20,0.0,0.0,1.0,0.4,0.71,0.2537
385,1,0,0,0,20,0.0,0.0,1.0,0.42,0.77,0.2836
386,2,0,0,0,20,0.0,0.0,1.0,0.4,0.76,0.0896
387,3,0,0,0,20,0.0,0.0,1.0,0.42,0.77,0.2985
388,4,0,0,0,20,0.0,0.0,1.0,0.42,0.77,0.2836
389,5,0,0,0,20,0.0,0.0,1.0,0.4,0.82,0.19399999999999998
390,6,0,0,0,20,0.0,0.0,1.0,0.4,0.82,0.1642
391,7,0,0,0,20,0.0,0.0,1.0,0.42,0.82,0.2239
392,8,0,0,0,20,0.0,0.0,1.0,0.44,0.77,0.19399999999999998
393,9,0,0,0,20,0.0,0.0,2.0,0.48,0.67,0.2836
394,10,0,0,0,20,0.0,0.0,1.0,0.54,0.56,0.19399999999999998
395,11,0,0,0,20,0.0,0.0,1.0,0.56,0.52,0.2985
396,12,0,0,0,20,0.0,0.0,1.0,0.62,0.46,0.3284
397,13,0,0,0,20,0.0,0.0,1.0,0.64,0.41,0.4478
398,14,0,0,0,20,0.0,0.0,1.0,0.66,0.39,0.4179
399,15,0,0,0,20,0.0,0.0,1.0,0.66,0.39,0.4179
400,16,1,0,1,19,0.0,0.0,1.0,0.64,0.41,0.2985
401,17,0,0,0,19,0.0,0.0,1.0,0.64,0.44,0.19399999999999998
402,18,0,2,-2,21,0.0,0.0,1.0,0.58,0.6,0.2537
403,19,0,0,0,21,0.0,0.0,1.0,0.56,0.64,0.2239
404,20,0,0,0,21,0.0,0.0,1.0,0.54,0.73,0.2239
405,21,0,1,-1,22,0.0,0.0,1.0,0.56,0.73,0.4478
406,22,0,0,0,22,0.0,0.0,1.0,0.56,0.73,0.3881
407,23,0,0,0,22,0.0,0.0,2.0,0.56,0.68,0.2836
408,0,0,0,0,20,6.0,0.0,1.0,0.36,0.57,0.0896
409,1,0,0,0,20,6.0,0.0,1.0,0.34,0.53,0.1343
410,2,0,0,0,20,6.0,0.0,1.0,0.34,0.53,0.19399999999999998
411,3,0,0,0,20,6.0,0.0,1.0,0.32,0.66,0.2239
412,4,0,0,0,20,6.0,0.0,1.0,0.3,0.65,0.1642
413,5,0,0,0,20,6.0,0.0,1.0,0.3,0.61,0.19399999999999998
414,6,0,0,0,20,6.0,0.0,1.0,0.3,0.61,0.19399999999999998
415,7,0,0,0,20,6.0,0.0,1.0,0.3,0.61,0.1642
416,8,0,0,0,20,6.0,0.0,1.0,0.34,0.53,0.1045
417,9,0,0,0,20,6.0,0.0,1.0,0.36,0.5,0.0896
418,10,0,0,0,20,6.0,0.0,1.0,0.4,0.43,0.0
419,11,1,0,1,19,6.0,0.0,1.0,0.42,0.35,0.1343
420,12,2,0,2,17,6.0,0.0,1.0,0.44,0.35,0.0
421,13,0,0,0,17,6.0,0.0,1.0,0.46,0.36,0.19399999999999998
422,14,0,0,0,17,6.0,0.0,1.0,0.48,0.33,0.19399999999999998
423,15,0,0,0,17,6.0,0.0,1.0,0.5,0.36,0.19399999999999998
424,16,0,0,0,17,6.0,0.0,1.0,0.5,0.31,0.19399999999999998
425,17,0,0,0,17,6.0,0.0,1.0,0.46,0.38,0.1642
426,18,1,0,1,16,6.0,0.0,1.0,0.46,0.44,0.1343
427,19,0,0,0,16,6.0,0.0,1.0,0.44,0.44,0.1642
428,20,0,0,0,16,6.0,0.0,1.0,0.4,0.54,0.0896
429,21,0,0,0,16,6.0,0.0,1.0,0.4,0.58,0.19399999999999998
430,22,0,0,0,16,6.0,0.0,1.0,0.4,0.62,0.0
431,23,0,0,0,16,6.0,0.0,1.0,0.42,0.58,0.2985
432,0,0,0,0,20,5.0,1.0,1.0,0.4,0.66,0.1045
433,1,0,0,0,20,5.0,1.0,1.0,0.4,0.66,0.0896
434,2,0,0,0,20,5.0,1.0,1.0,0.4,0.66,0.0896
435,3,0,0,0,20,5.0,1.0,1.0,0.36,0.76,0.0896
436,4,0,0,0,20,5.0,1.0,1.0,0.36,0.76,0.1045
437,5,0,0,0,20,5.0,1.0,1.0,0.36,0.81,0.0896
438,6,0,0,0,20,5.0,1.0,1.0,0.34,0.81,0.0896
439,7,0,0,0,20,5.0,1.0,1.0,0.36,0.81,0.0896
440,8,0,0,0,20,5.0,1.0,1.0,0.42,0.71,0.0896
441,9,1,0,1,19,5.0,1.0,1.0,0.5,0.39,0.2985
442,10,0,0,0,19,5.0,1.0,1.0,0.52,0.36,0.2985
443,11,0,0,0,19,5.0,1.0,1.0,0.54,0.37,0.3582
444,12,1,0,1,18,5.0,1.0,1.0,0.54,0.39,0.4627
445,13,0,0,0,18,5.0,1.0,1.0,0.56,0.37,0.3881
446,14,0,0,0,18,5.0,1.0,1.0,0.56,0.37,0.4627
447,15,1,0,1,17,5.0,1.0,1.0,0.52,0.42,0.4478
448,16,0,0,0,17,5.0,1.0,1.0,0.46,0.41,0.3582
449,17,0,2,-2,19,5.0,1.0,1.0,0.46,0.38,0.3881
450,18,0,0,0,19,5.0,1.0,1.0,0.44,0.38,0.2985
451,19,2,0,2,17,5.0,1.0,1.0,0.42,0.41,0.2239
452,20,0,0,0,17,5.0,1.0,1.0,0.42,0.47,0.1343
453,21,0,0,0,17,5.0,1.0,1.0,0.4,0.54,0.19399999999999998
454,22,0,0,0,17,5.0,1.0,1.0,0.4,0.47,0.2985
455,23,0,0,0,17,5.0,1.0,1.0,0.36,0.57,0.19399999999999998
456,0,0,0,0,20,4.0,1.0,1.0,0.44,0.51,0.1343
457,1,0,0,0,20,4.0,1.0,1.0,0.44,0.47,0.19399999999999998
458,2,0,0,0,20,4.0,1.0,1.0,0.42,0.5,0.1343
459,3,0,0,0,20,4.0,1.0,1.0,0.42,0.47,0.2985
460,4,0,0,0,20,4.0,1.0,1.0,0.4,0.5,0.2537
461,5,0,0,0,20,4.0,1.0,1.0,0.36,0.5,0.1642
462,6,0,0,0,20,4.0,1.0,1.0,0.36,0.5,0.1642
463,7,0,0,0,20,4.0,1.0,1.0,0.36,0.5,0.2537
464,8,1,0,1,19,4.0,1.0,1.0,0.38,0.46,0.3881
465,9,0,0,0,19,4.0,1.0,1.0,0.4,0.43,0.3881
466,10,0,0,0,19,4.0,1.0,1.0,0.44,0.41,0.3582
467,11,0,0,0,19,4.0,1.0,1.0,0.46,0.36,0.0
468,12,0,0,0,19,4.0,1.0,1.0,0.46,0.36,0.0
469,13,1,0,1,18,4.0,1.0,1.0,0.5,0.31,0.1045
470,14,0,0,0,18,4.0,1.0,1.0,0.52,0.32,0.0896
471,15,0,0,0,18,4.0,1.0,1.0,0.52,0.34,0.1642
472,16,0,0,0,18,4.0,1.0,1.0,0.5,0.36,0.1343
473,17,0,3,-3,21,4.0,1.0,1.0,0.5,0.39,0.2836
474,18,0,1,-1,22,4.0,1.0,1.0,0.46,0.44,0.1642
475,19,0,0,0,22,4.0,1.0,1.0,0.44,0.51,0.1343
476,20,0,1,-1,23,4.0,1.0,1.0,0.42,0.62,0.1642
477,21,0,0,0,23,4.0,1.0,1.0,0.42,0.62,0.1343
478,22,0,0,0,23,4.0,1.0,1.0,0.4,0.66,0.1642
479,23,0,0,0,23,4.0,1.0,1.0,0.42,0.58,0.0896
480,0,0,0,0,20,3.0,1.0,2.0,0.46,0.88,0.0896
481,1,0,0,0,20,3.0,1.0,2.0,0.46,0.88,0.0
482,2,0,0,0,20,3.0,1.0,2.0,0.46,0.88,0.0
483,3,0,0,0,20,3.0,1.0,2.0,0.46,0.88,0.0
484,4,0,0,0,20,3.0,1.0,2.0,0.46,0.88,0.1045
485,5,0,0,0,20,3.0,1.0,2.0,0.46,0.88,0.0896
486,6,0,0,0,20,3.0,1.0,2.0,0.46,0.88,0.0896
487,7,0,1,-1,21,3.0,1.0,1.0,0.46,0.82,0.1045
488,8,0,0,0,21,3.0,1.0,1.0,0.5,0.77,0.1642
489,9,0,0,0,21,3.0,1.0,1.0,0.54,0.6,0.2836
490,10,3,0,3,18,3.0,1.0,1.0,0.56,0.52,0.2985
491,11,0,0,0,18,3.0,1.0,1.0,0.54,0.52,0.19399999999999998
492,12,0,0,0,18,3.0,1.0,1.0,0.54,0.56,0.2239
493,13,1,0,1,17,3.0,1.0,1.0,0.56,0.49,0.0
494,14,0,0,0,17,3.0,1.0,1.0,0.6,0.4,0.1642
495,15,1,0,1,16,3.0,1.0,1.0,0.6,0.4,0.1642
496,16,0,0,0,16,3.0,1.0,1.0,0.6,0.4,0.2239
497,17,2,1,1,15,3.0,1.0,1.0,0.58,0.43,0.2239
498,18,0,3,-3,18,3.0,1.0,2.0,0.56,0.49,0.1642
499,19,0,0,0,18,3.0,1.0,2.0,0.56,0.46,0.5821
500,20,0,0,0,18,3.0,1.0,1.0,0.52,0.48,0.4925
501,21,0,0,0,18,3.0,1.0,1.0,0.5,0.51,0.3582
502,22,0,0,0,18,3.0,1.0,1.0,0.46,0.55,0.2985
503,23,0,0,0,18,3.0,1.0,1.0,0.44,0.58,0.19399999999999998
504,0,0,0,0,20,2.0,1.0,2.0,0.38,0.82,0.2239
505,1,0,0,0,20,2.0,1.0,3.0,0.36,0.87,0.2239
506,2,0,0,0,20,2.0,1.0,3.0,0.36,0.87,0.2537
507,3,0,0,0,20,2.0,1.0,3.0,0.36,0.87,0.2836
508,4,0,0,0,20,2.0,1.0,3.0,0.36,0.87,0.1642
509,5,0,0,0,20,2.0,1.0,2.0,0.38,0.82,0.19399999999999998
510,6,0,0,0,20,2.0,1.0,2.0,0.38,0.82,0.2537
511,7,0,0,0,20,2.0,1.0,1.0,0.38,0.83,0.2537
512,8,0,0,0,20,2.0,1.0,2.0,0.42,0.8,0.19399999999999998
513,9,0,0,0,20,2.0,1.0,2.0,0.42,0.77,0.2239
514,10,0,0,0,20,2.0,1.0,2.0,0.44,0.75,0.2239
515,11,0,0,0,20,2.0,1.0,2.0,0.48,0.69,0.19399999999999998
516,12,0,0,0,20,2.0,1.0,2.0,0.48,0.69,0.19399999999999998
517,13,0,0,0,20,2.0,1.0,2.0,0.5,0.67,0.1343
518,14,0,0,0,20,2.0,1.0,2.0,0.54,0.64,0.19399999999999998
519,15,0,0,0,20,2.0,1.0,2.0,0.52,0.63,0.1642
520,16,0,0,0,20,2.0,1.0,2.0,0.5,0.72,0.1642
521,17,1,2,-1,21,2.0,1.0,2.0,0.52,0.68,0.1642
522,18,0,1,-1,22,2.0,1.0,2.0,0.5,0.72,0.2239
523,19,1,0,1,21,2.0,1.0,2.0,0.5,0.72,0.1642
524,20,0,0,0,21,2.0,1.0,2.0,0.5,0.72,0.1642
525,21,0,0,0,21,2.0,1.0,2.0,0.48,0.77,0.1343
526,22,0,0,0,21,2.0,1.0,2.0,0.48,0.77,0.0896
527,23,0,0,0,21,2.0,1.0,2.0,0.48,0.77,0.0896
528,0,0,0,0,20,1.0,0.0,1.0,0.38,0.76,0.2836
529,1,0,0,0,20,1.0,0.0,1.0,0.34,0.87,0.1642
530,2,0,0,0,20,1.0,0.0,1.0,0.34,0.81,0.19399999999999998
531,3,0,0,0,20,1.0,0.0,1.0,0.34,0.81,0.1045
532,4,0,0,0,20,1.0,0.0,1.0,0.32,0.87,0.1343
533,5,0,0,0,20,1.0,0.0,1.0,0.34,0.76,0.2239
534,6,0,0,0,20,1.0,0.0,1.0,0.34,0.76,0.1045
535,7,0,0,0,20,1.0,0.0,2.0,0.34,0.76,0.1642
536,8,0,0,0,20,1.0,0.0,2.0,0.36,0.71,0.2239
537,9,0,0,0,20,1.0,0.0,2.0,0.38,0.66,0.1642
538,10,0,0,0,20,1.0,0.0,2.0,0.38,0.68,0.1343
539,11,0,0,0,20,1.0,0.0,2.0,0.4,0.62,0.0896
540,12,2,0,2,18,1.0,0.0,2.0,0.42,0.63,0.1642
541,13,0,0,0,18,1.0,0.0,2.0,0.42,0.62,0.19399999999999998
542,14,0,0,0,18,1.0,0.0,2.0,0.42,0.58,0.1045
543,15,0,0,0,18,1.0,0.0,3.0,0.42,0.58,0.19399999999999998
544,16,0,0,0,18,1.0,0.0,3.0,0.42,0.58,0.19399999999999998
545,17,0,1,-1,19,1.0,0.0,2.0,0.42,0.66,0.2537
546,18,0,0,0,19,1.0,0.0,2.0,0.42,0.66,0.2836
547,19,0,0,0,19,1.0,0.0,2.0,0.4,0.71,0.2537
548,20,0,0,0,19,1.0,0.0,3.0,0.4,0.71,0.2239
549,21,0,0,0,19,1.0,0.0,2.0,0.4,0.76,0.2239
550,22,0,0,0,19,1.0,0.0,3.0,0.4,0.76,0.2537
551,23,0,0,0,19,1.0,0.0,2.0,0.4,0.71,0.2239
552,0,0,0,0,20,0.0,0.0,1.0,0.44,0.62,0.1642
553,1,0,0,0,20,0.0,0.0,1.0,0.44,0.54,0.2239
554,2,0,0,0,20,0.0,0.0,1.0,0.42,0.62,0.1343
555,3,0,0,0,20,0.0,0.0,2.0,0.44,0.62,0.1343
556,4,0,0,0,20,0.0,0.0,2.0,0.44,0.54,0.2537
557,5,0,0,0,20,0.0,0.0,2.0,0.44,0.54,0.1343
558,6,0,0,0,20,0.0,0.0,2.0,0.44,0.54,0.19399999999999998
559,7,0,0,0,20,0.0,0.0,3.0,0.42,0.58,0.1642
560,8,0,0,0,20,0.0,0.0,3.0,0.42,0.67,0.1343
561,9,0,0,0,20,0.0,0.0,3.0,0.4,0.71,0.1343
562,10,0,0,0,20,0.0,0.0,2.0,0.42,0.67,0.19399999999999998
563,11,0,0,0,20,0.0,0.0,2.0,0.42,0.71,0.1045
564,12,1,0,1,19,0.0,0.0,2.0,0.42,0.71,0.0
565,13,0,0,0,19,0.0,0.0,2.0,0.44,0.72,0.0896
566,14,0,0,0,19,0.0,0.0,2.0,0.44,0.67,0.0
567,15,0,0,0,19,0.0,0.0,3.0,0.42,0.77,0.1343
568,16,0,0,0,19,0.0,0.0,3.0,0.4,0.82,0.1642
569,17,0,0,0,19,0.0,0.0,3.0,0.4,0.82,0.2239
570,18,0,0,0,19,0.0,0.0,3.0,0.4,0.82,0.19399999999999998
571,19,0,0,0,19,0.0,0.0,2.0,0.4,0.82,0.1045
572,20,0,0,0,19,0.0,0.0,1.0,0.4,0.82,0.1343
573,21,0,0,0,19,0.0,0.0,1.0,0.38,0.87,0.1045
574,22,0,0,0,19,0.0,0.0,1.0,0.38,0.87,0.1343
575,23,0,0,0,19,0.0,0.0,1.0,0.36,0.93,0.1343
576,0,0,0,0,20,6.0,0.0,1.0,0.56,0.83,0.1642
577,1,0,0,0,20,6.0,0.0,1.0,0.56,0.83,0.2537
578,2,0,0,0,20,6.0,0.0,1.0,0.56,0.78,0.19399999999999998
579,3,0,0,0,20,6.0,0.0,1.0,0.54,0.77,0.2239
580,4,0,0,0,20,6.0,0.0,1.0,0.54,0.83,0.2537
581,5,0,0,0,20,6.0,0.0,1.0,0.54,0.83,0.19399999999999998
582,6,0,0,0,20,6.0,0.0,1.0,0.54,0.88,0.2537
583,7,0,0,0,20,6.0,0.0,1.0,0.54,0.83,0.2985
584,8,0,0,0,20,6.0,0.0,1.0,0.56,0.83,0.19399999999999998
585,9,0,0,0,20,6.0,0.0,1.0,0.6,0.73,0.19399999999999998
586,10,0,0,0,20,6.0,0.0,1.0,0.62,0.69,0.2836
587,11,0,0,0,20,6.0,0.0,1.0,0.64,0.65,0.2537
588,12,1,0,1,19,6.0,0.0,1.0,0.7,0.54,0.1045
589,13,2,0,2,17,6.0,0.0,2.0,0.64,0.57,0.5224
590,14,0,1,-1,18,6.0,0.0,2.0,0.6,0.56,0.4179
591,15,2,0,2,16,6.0,0.0,1.0,0.6,0.46,0.4179
592,16,0,0,0,16,6.0,0.0,1.0,0.6,0.43,0.5224
593,17,0,0,0,16,6.0,0.0,1.0,0.54,0.49,0.3881
594,18,0,1,-1,17,6.0,0.0,1.0,0.52,0.48,0.4179
595,19,0,0,0,17,6.0,0.0,1.0,0.48,0.55,0.2239
596,20,0,0,0,17,6.0,0.0,1.0,0.48,0.55,0.2537
597,21,0,0,0,17,6.0,0.0,1.0,0.46,0.59,0.1343
598,22,0,0,0,17,6.0,0.0,1.0,0.44,0.62,0.1343
599,23,0,0,0,17,6.0,0.0,1.0,0.44,0.62,0.1343
600,0,0,0,0,20,5.0,1.0,1.0,0.56,0.73,0.0
601,1,0,0,0,20,5.0,1.0,1.0,0.54,0.68,0.1045
602,2,0,0,0,20,5.0,1.0,1.0,0.54,0.73,0.0896
603,3,0,0,0,20,5.0,1.0,1.0,0.54,0.73,0.0
604,4,0,0,0,20,5.0,1.0,1.0,0.54,0.77,0.0
605,5,1,0,1,19,5.0,1.0,1.0,0.52,0.77,0.0
606,6,0,0,0,19,5.0,1.0,1.0,0.52,0.83,0.0
607,7,0,0,0,19,5.0,1.0,1.0,0.52,0.83,0.1045
608,8,0,0,0,19,5.0,1.0,1.0,0.58,0.64,0.0
609,9,1,0,1,18,5.0,1.0,1.0,0.6,0.6,0.0896
610,10,0,0,0,18,5.0,1.0,1.0,0.66,0.54,0.0
611,11,0,0,0,18,5.0,1.0,1.0,0.7,0.48,0.19399999999999998
612,12,0,1,-1,19,5.0,1.0,1.0,0.72,0.42,0.1642
613,13,0,0,0,19,5.0,1.0,1.0,0.7,0.48,0.0
614,14,0,0,0,19,5.0,1.0,1.0,0.74,0.37,0.2239
615,15,0,0,0,19,5.0,1.0,1.0,0.72,0.39,0.2537
616,16,0,0,0,19,5.0,1.0,1.0,0.72,0.37,0.0
617,17,0,0,0,19,5.0,1.0,1.0,0.7,0.42,0.1642
618,18,0,0,0,19,5.0,1.0,1.0,0.64,0.57,0.1343
619,19,0,0,0,19,5.0,1.0,1.0,0.62,0.73,0.1642
620,20,0,1,-1,20,5.0,1.0,1.0,0.6,0.78,0.1343
621,21,0,0,0,20,5.0,1.0,1.0,0.6,0.69,0.2239
622,22,0,1,-1,21,5.0,1.0,1.0,0.6,0.73,0.2836
623,23,0,0,0,21,5.0,1.0,1.0,0.58,0.78,0.2239
624,0,0,0,0,20,4.0,1.0,3.0,0.64,0.89,0.0
625,1,0,0,0,20,4.0,1.0,2.0,0.62,0.94,0.0
626,2,0,0,0,20,4.0,1.0,1.0,0.64,0.89,0.0
627,3,0,0,0,20,4.0,1.0,2.0,0.62,0.88,0.0
628,4,0,0,0,20,4.0,1.0,2.0,0.64,0.89,0.0
629,5,0,0,0,20,4.0,1.0,3.0,0.64,0.89,0.1045
630,6,0,0,0,20,4.0,1.0,3.0,0.62,0.94,0.0896
631,7,0,0,0,20,4.0,1.0,2.0,0.64,0.89,0.0896
632,8,0,0,0,20,4.0,1.0,1.0,0.64,0.89,0.0
633,9,2,0,2,18,4.0,1.0,2.0,0.64,0.89,0.19399999999999998
634,10,0,1,-1,19,4.0,1.0,2.0,0.66,0.83,0.1343
635,11,0,0,0,19,4.0,1.0,2.0,0.7,0.7,0.1045
636,12,0,0,0,19,4.0,1.0,2.0,0.72,0.54,0.19399999999999998
637,13,0,0,0,19,4.0,1.0,2.0,0.72,0.58,0.3284
638,14,0,0,0,19,4.0,1.0,1.0,0.7,0.61,0.2537
639,15,0,0,0,19,4.0,1.0,1.0,0.72,0.54,0.2836
640,16,1,0,1,18,4.0,1.0,1.0,0.7,0.54,0.2836
641,17,0,0,0,18,4.0,1.0,1.0,0.7,0.51,0.2239
642,18,0,0,0,18,4.0,1.0,1.0,0.66,0.57,0.1045
643,19,0,0,0,18,4.0,1.0,1.0,0.66,0.57,0.1045
644,20,0,0,0,18,4.0,1.0,1.0,0.64,0.65,0.1045
645,21,0,0,0,18,4.0,1.0,1.0,0.62,0.69,0.0
646,22,0,0,0,18,4.0,1.0,1.0,0.64,0.47,0.1343
647,23,0,0,0,18,4.0,1.0,1.0,0.6,0.56,0.0896
648,0,0,0,0,20,3.0,1.0,3.0,0.62,0.94,0.0
649,1,0,0,0,20,3.0,1.0,2.0,0.62,0.94,0.0
650,2,0,0,0,20,3.0,1.0,2.0,0.62,0.94,0.0
651,3,0,0,0,20,3.0,1.0,2.0,0.6,0.94,0.0
652,4,0,0,0,20,3.0,1.0,2.0,0.6,1.0,0.0
653,5,0,0,0,20,3.0,1.0,2.0,0.62,0.94,0.1045
654,6,0,0,0,20,3.0,1.0,2.0,0.6,0.94,0.1343
655,7,0,0,0,20,3.0,1.0,2.0,0.6,0.94,0.19399999999999998
656,8,1,0,1,19,3.0,1.0,2.0,0.62,0.88,0.1045
657,9,0,0,0,19,3.0,1.0,2.0,0.62,0.83,0.19399999999999998
658,10,0,0,0,19,3.0,1.0,1.0,0.66,0.78,0.1642
659,11,0,0,0,19,3.0,1.0,1.0,0.66,0.78,0.1642
660,12,0,0,0,19,3.0,1.0,2.0,0.7,0.7,0.1045
661,13,0,0,0,19,3.0,1.0,2.0,0.7,0.74,0.1045
662,14,0,0,0,19,3.0,1.0,2.0,0.72,0.7,0.1642
663,15,0,1,-1,20,3.0,1.0,2.0,0.72,0.62,0.1642
664,16,0,0,0,20,3.0,1.0,2.0,0.72,0.58,0.0
665,17,0,1,-1,21,3.0,1.0,1.0,0.7,0.65,0.0
666,18,0,1,-1,22,3.0,1.0,1.0,0.7,0.65,0.0
667,19,1,1,0,22,3.0,1.0,1.0,0.7,0.65,0.0
668,20,0,1,-1,23,3.0,1.0,1.0,0.7,0.65,0.0
669,21,0,0,0,23,3.0,1.0,2.0,0.66,0.74,0.0
670,22,0,0,0,23,3.0,1.0,1.0,0.66,0.74,0.0
671,23,0,1,-1,24,3.0,1.0,2.0,0.66,0.78,0.0
672,0,0,0,0,20,2.0,1.0,2.0,0.56,0.73,0.0
673,1,0,0,0,20,2.0,1.0,2.0,0.54,0.77,0.1045
674,2,0,0,0,20,2.0,1.0,2.0,0.54,0.77,0.1045
675,3,0,0,0,20,2.0,1.0,2.0,0.54,0.88,0.19399999999999998
676,4,0,0,0,20,2.0,1.0,2.0,0.56,0.83,0.0896
677,5,0,0,0,20,2.0,1.0,2.0,0.56,0.83,0.1343
678,6,0,0,0,20,2.0,1.0,3.0,0.58,0.83,0.1045
679,7,0,0,0,20,2.0,1.0,3.0,0.58,0.83,0.1045
680,8,0,0,0,20,2.0,1.0,3.0,0.6,0.88,0.0
681,9,0,0,0,20,2.0,1.0,3.0,0.58,0.88,0.1343
682,10,0,0,0,20,2.0,1.0,3.0,0.58,0.88,0.1343
683,11,0,0,0,20,2.0,1.0,3.0,0.58,0.94,0.1343
684,12,0,0,0,20,2.0,1.0,2.0,0.6,0.88,0.19399999999999998
685,13,0,0,0,20,2.0,1.0,2.0,0.6,0.88,0.1343
686,14,0,0,0,20,2.0,1.0,3.0,0.6,0.88,0.1343
687,15,0,0,0,20,2.0,1.0,3.0,0.62,0.83,0.1343
688,16,0,0,0,20,2.0,1.0,3.0,0.62,0.88,0.1343
689,17,0,0,0,20,2.0,1.0,3.0,0.62,0.88,0.1045
690,18,0,0,0,20,2.0,1.0,3.0,0.62,0.94,0.0896
691,19,0,0,0,20,2.0,1.0,3.0,0.62,0.94,0.0
692,20,0,0,0,20,2.0,1.0,3.0,0.62,0.94,0.1343
693,21,0,0,0,20,2.0,1.0,3.0,0.62,0.94,0.1045
694,22,0,0,0,20,2.0,1.0,2.0,0.62,0.94,0.1045
695,23,0,0,0,20,2.0,1.0,2.0,0.62,0.94,0.0
696,0,0,0,0,20,1.0,1.0,1.0,0.46,0.72,0.1045
697,1,0,0,0,20,1.0,1.0,1.0,0.44,0.77,0.0896
698,2,0,0,0,20,1.0,1.0,1.0,0.46,0.72,0.0
699,3,0,0,0,20,1.0,1.0,1.0,0.44,0.77,0.0
700,4,0,0,0,20,1.0,1.0,1.0,0.42,0.82,0.1045
701,5,0,0,0,20,1.0,1.0,1.0,0.44,0.77,0.0
702,6,0,0,0,20,1.0,1.0,1.0,0.44,0.77,0.1045
703,7,0,0,0,20,1.0,1.0,1.0,0.44,0.77,0.1642
704,8,0,0,0,20,1.0,1.0,2.0,0.46,0.77,0.1045
705,9,0,0,0,20,1.0,1.0,2.0,0.52,0.63,0.0
706,10,1,0,1,19,1.0,1.0,1.0,0.54,0.56,0.0
707,11,0,0,0,19,1.0,1.0,1.0,0.58,0.46,0.0
708,12,0,0,0,19,1.0,1.0,2.0,0.6,0.43,0.1642
709,13,0,0,0,19,1.0,1.0,2.0,0.6,0.43,0.1642
710,14,1,0,1,18,1.0,1.0,2.0,0.6,0.43,0.1045
711,15,0,0,0,18,1.0,1.0,2.0,0.62,0.43,0.1343
712,16,0,0,0,18,1.0,1.0,2.0,0.62,0.46,0.2537
713,17,0,1,-1,19,1.0,1.0,3.0,0.56,0.6,0.2537
714,18,0,0,0,19,1.0,1.0,3.0,0.56,0.64,0.1045
715,19,0,1,-1,20,1.0,1.0,2.0,0.54,0.68,0.1045
716,20,0,0,0,20,1.0,1.0,3.0,0.54,0.68,0.0
717,21,0,0,0,20,1.0,1.0,2.0,0.54,0.73,0.1343
718,22,0,0,0,20,1.0,1.0,3.0,0.54,0.77,0.0896
719,23,0,0,0,20,1.0,1.0,3.0,0.54,0.77,0.0
